\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_4d_string.vi;Academic:Train Backward:Multi:String:4D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-4d/README.md;0.8950;Retrieve a 4D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_4d_uint32.vi;Academic:Train Backward:Multi:UInt32:4D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-4d/README.md;0.7908;Retrieve a 4D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_4d_uint64.vi;Academic:Train Backward:Multi:UInt64:4D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-4d/README.md;0.7910;Retrieve a 4D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_5d_bool.vi;Academic:Train Backward:Multi:Bool:5D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-5d/README.md;0.9217;Retrieve a 5D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_5d_double.vi;Academic:Train Backward:Multi:Double:5D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-5d/README.md;1.0000;Retrieve a 5D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_5d_float.vi;Academic:Train Backward:Multi:Float:5D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-5d/README.md;0.8894;Retrieve a 5D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_5d_int32.vi;Academic:Train Backward:Multi:Int32:5D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-5d/README.md;0.7952;Retrieve a 5D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_5d_int64.vi;Academic:Train Backward:Multi:Int64:5D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-5d/README.md;0.7952;Retrieve a 5D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_5d_string.vi;Academic:Train Backward:Multi:String:5D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-5d/README.md;0.8956;Retrieve a 5D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_5d_uint32.vi;Academic:Train Backward:Multi:UInt32:5D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-5d/README.md;0.7914;Retrieve a 5D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_5d_uint64.vi;Academic:Train Backward:Multi:UInt64:5D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-5d/README.md;0.7914;Retrieve a 5D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_6d_bool.vi;Academic:Train Backward:Multi:Bool:6D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-6d/README.md;0.9246;Retrieve a 6D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_6d_double.vi;Academic:Train Backward:Multi:Double:6D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-6d/README.md;1.0000;Retrieve a 6D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_6d_float.vi;Academic:Train Backward:Multi:Float:6D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-6d/README.md;0.8926;Retrieve a 6D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_6d_int32.vi;Academic:Train Backward:Multi:Int32:6D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-6d/README.md;0.7987;Retrieve a 6D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_6d_int64.vi;Academic:Train Backward:Multi:Int64:6D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-6d/README.md;0.7991;Retrieve a 6D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_6d_string.vi;Academic:Train Backward:Multi:String:6D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-6d/README.md;0.8988;Retrieve a 6D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_6d_uint32.vi;Academic:Train Backward:Multi:UInt32:6D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-6d/README.md;0.7949;Retrieve a 6D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_6d_uint64.vi;Academic:Train Backward:Multi:UInt64:6D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-6d/README.md;0.7953;Retrieve a 6D output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_scalar_bool.vi;Academic:Train Backward:Multi:Bool:Scalar;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-scalar/README.md;0.8918;Retrieve a scalar output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_scalar_double.vi;Academic:Train Backward:Multi:Double:Scalar;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-scalar/README.md;1.0000;Retrieve a scalar output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_scalar_float.vi;Academic:Train Backward:Multi:Float:Scalar;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-scalar/README.md;0.8560;Retrieve a scalar output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_scalar_int32.vi;Academic:Train Backward:Multi:Int32:Scalar;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-scalar/README.md;0.7605;Retrieve a scalar output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_scalar_int64.vi;Academic:Train Backward:Multi:Int64:Scalar;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-scalar/README.md;0.7605;Retrieve a scalar output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_scalar_string.vi;Academic:Train Backward:Multi:String:Scalar;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-scalar/README.md;0.8636;Retrieve a scalar output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_scalar_uint32.vi;Academic:Train Backward:Multi:UInt32:Scalar;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-scalar/README.md;0.7568;Retrieve a scalar output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Academic Training\_Methods\Simplified\embedded_train_multi_output_scalar_uint64.vi;Academic:Train Backward:Multi:UInt64:Scalar;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/output/academic-output-runtime/train-backward-inference-academic/multi-backward-academic-output/output-academic-back-multi-scalar/README.md;0.7568;Retrieve a scalar output tensor (Bool, Int/UInt, Float, or String) from a list of outputs, using its index (Academic Training Session). Type : polymorphic .
\DeepLearning\Source\ONNX\Training\_Methods\embedded_export_updated_model_automatic.vi;Training:Export:File;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/training/function-training-export-file/README.md;0.7142;Export the trained model to the user file path.
\DeepLearning\Source\ONNX\Training\_Methods\embedded_set_learning_rate.vi;Training:Set Learning Rate;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/advanced-dl-runtime/exec-raw-data-advanced-runtime/training-advanced-runtime-dl/full-train-step/cpu-set-learning-rate/README.md;1.0000;Runs a full training step on the model with raw input data from the CPU. This includes the forward and backward pass, followed by the optimizer update and gradient reset (only if the weights are updated). The learning rate is provided as a parameter at each call, and the output buffer is allocated automatically.
\DeepLearning\Source\ONNX\Training\_Methods\embedded_set_linear_LR_scheduler.vi;Training:Set Linear Learning Rate Scheduler;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/training/function-training-set-linear-learning-rate-scheduler/README.md;1.0000;Set Linear Learning Rate Scheduler to the Training Session.
\DeepLearning\Source\ONNX\Training\_Methods\embedded_read_all_weights_from_checkpoint_state.vi;Training:Read Weights;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/training/function-training-read-weights/README.md;0.6841;Read all model weights (trainable and frozen) from the Training Session. The weights are stored in raw format to interpret them, you’ll need to convert them into n-dimensional typed arrays
\DeepLearning\Source\ONNX\Training\_Methods\embedded_read_all_weights_from_checkpoint_state_and_soft_update_inference_weights.vi;Training:Read and Soft Update Weights;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/academic_training/function-academic-training-read-soft-update-weights/README.md;0.7451;Read the asked weights present in the CheckpointState stored in local then update the inference weights. A TrainingSession with this CheckpointState must be in memory for this function to work.
\DeepLearning\Source\ONNX\Training\_Methods\get_exec_inputs_outputs_names.vi;Training:Get Inputs/Outputs Name;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/training/function-training-get-in-out-names/README.md;0.9929;Get the names of the Inputs/Loss Inputs/Eval Outputs/Train Outputs.
\DeepLearning\Source\ONNX\Training\_Methods\embedded_update_weights_for_inference.vi;Training:Update Weights;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/academic_training/function-academic-training-update-weights/README.md;0.7066;Synchronize the Inference Session weights with those of the Training Session. Typically used in reinforcement learning algorithms where the inference model is updated periodically from the training model to stabilize learning or enable delayed policy evaluation.
\DeepLearning\Source\ONNX\Academic Training\_Methods\embedded_RL_export_updated_model_automatic.vi;Academic Train:Export:File;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/academic_training/function-academic-training-export-file/README.md;0.8076;Export the trained model to the user file path.
\DeepLearning\Source\ONNX\Academic Training\_Methods\embedded_RL_set_learning_rate.vi;Academic Train:Set Learning Rate;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/academic_training/function-academic-training-set-learning-rate/README.md;0.9192;Set Learning Rate to the Academic Training Session.
\DeepLearning\Source\ONNX\Academic Training\_Methods\embedded_RL_read_all_weights_from_checkpoint_state_and_update_inference_weights.vi;Academic Train:Read and Update Weights;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/academic_training/function-academic-training-read-update-weights/README.md;0.7642;Read all model weights (trainable and frozen) from the Academic Training Session and update the Inference Session weights.
\DeepLearning\Source\ONNX\Academic Training\_Methods\embedded_RL_read_all_weights_from_checkpoint_state_and_soft_update_inference_weights.vi;Academic Train:Read and Soft Update Weights;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/academic_training/function-academic-training-read-soft-update-weights/README.md;0.7945;Read the asked weights present in the CheckpointState stored in local then update the inference weights. A TrainingSession with this CheckpointState must be in memory for this function to work.
\DeepLearning\Source\ONNX\Academic Training\_Methods\embedded_RL_read_all_weights_from_checkpoint_state.vi;Academic Train:Read Weights;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/academic_training/function-academic-training-read-weights/README.md;0.7430;Read all model weights (trainable and frozen) from the Academic Training Session. The weights are stored in raw format to interpret them, you’ll need to convert them into n-dimensional typed arrays
\DeepLearning\Source\ONNX\Academic Training\_Methods\embedded_RL_update_weights_for_inference.vi;Academic Train:Update Weights;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/academic_training/function-academic-training-update-weights/README.md;0.7081;Synchronize the Inference Session weights with those of the Training Session. Typically used in reinforcement learning algorithms where the inference model is updated periodically from the training model to stabilize learning or enable delayed policy evaluation.
\DeepLearning\Source\ONNX\Academic Training\_Methods\get_exec_inputs_outputs_names.vi;Academic Train:Get Inputs/Outputs Name;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/function/academic_training/function-academic-training-get-in-out-names/README.md;0.8922;Get the names of the Forward Input / Loss/Backward Inputs / Forward Outputs.
\DeepLearning\Source\Palette\RL Visualizer.vi;;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/visualizer/README.md;0.7116;Open Netron visualization of the given file.
\DeepLearning\Source\SubVIs\weights\multi\idx\add_dense_weights_by_idx.vi;Index:Dense;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-dense-weights-by-index/README.md;0.8937;Gets the weights of the Dense layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_prelu2d_weights_by_idx.vi;Index:Activation:PReLU2D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-prelu-2d-weights-by-index/README.md;0.7524;Gets the weights of the PReLU2D selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_prelu3d_weights_by_idx.vi;Index:Activation:PReLU3D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-prelu-3d-weights-by-index/README.md;0.7549;Gets the weights of the PReLU3D selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_prelu4d_weights_by_idx.vi;Index:Activation:PReLU4D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-prelu-4d-weights-by-index/README.md;0.7581;Gets the weights of the PReLU4D selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_prelu5d_weights_by_idx.vi;Index:Activation:PReLU5D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-prelu-5d-weights-by-index/README.md;0.7583;Gets the weights of the PReLU5D selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_additiveattention_weights_by_idx.vi;Index:Attention:AdditiveAttention;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/additiveattention/README.md;0.8709;Adds the weight of the AdditiveAttention layer to the weights table. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_attention_weights_by_idx.vi;Index:Attention:Attention;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-multi-head-attention-weights-by-index/README.md;0.9934;Gets the weights of the MultiHeadAttention layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_multiheadattention_weights_by_idx.vi;Index:Attention:MultiHeadAttention;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/multiheadattention-2/README.md;0.9853;Gets the weights of the MultiHeadAttention layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_conv1d_weights_by_idx.vi;Index:Convolution:Convolution:1D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-conv-1d-weights-by-index/README.md;0.7752;Gets the weights of the Conv1D layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_conv2d_weights_by_idx.vi;Index:Convolution:Convolution:2D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-conv-2d-weights-by-index/README.md;0.7707;Gets the weights of the Conv2D layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_conv3d_weights_by_idx.vi;Index:Convolution:Convolution:3D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-conv-3d-weights-by-index/README.md;0.7742;Gets the weights of the Conv3D layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_convlstm1d_weights_by_idx.vi;Index:Convolution:ConvolutionLSTM:1D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/convlstm1d/README.md;0.8014;Adds the weights of the ConvLSTM1D layer to the weights table. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_convlstm2d_weights_by_idx.vi;Index:Convolution:ConvolutionLSTM:2D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/convlstm2d/README.md;0.7989;Adds the weights of the ConvLSTM2D layer to the weights table. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_convlstm3d_weights_by_idx.vi;Index:Convolution:ConvolutionLSTM:3D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/convlstm3d/README.md;0.8009;Adds the weights of the ConvLSTM3D layer to the weights table. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_conv1dtranspose_weights_by_idx.vi;Index:Convolution:ConvolutionTranspose:1D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-conv-1d-transpose-weights-by-index/README.md;0.8067;Gets the weights of the Conv1DTranspose layer selected by the index.​ Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_conv2dtranspose_weights_by_idx.vi;Index:Convolution:ConvolutionTranspose:2D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-conv-2d-transpose-weights-by-index/README.md;0.8042;Gets the weights of the Conv2DTranspose layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_conv3dtranspose_weights_by_idx.vi;Index:Convolution:ConvolutionTranspose:3D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-conv-3d-transpose-weights-by-index/README.md;0.8061;Gets the weights of the Conv3DTranspose layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_depthwiseconv2d_weights_by_idx.vi;Index:Convolution:DepthwiseConvolution:2D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/depthwiseconv2d/README.md;0.8019;Adds the weights of the DepthwiseConv2D layer to the weights table. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_separableconv1d_weights_by_idx.vi;Index:Convolution:SeparableConvolution:1D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/separableconv1d/README.md;0.8022;Adds the weights of the SeparableConv1D layer to the weights table. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_separableconv2d_weights_by_idx.vi;Index:Convolution:SeparableConvolution:2D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/separableconv2d/README.md;0.7998;Adds the weights of the SeparableConv2D layer to the weights table. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_embedding_weights_by_idx.vi;Index:Embedding;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-embedding-weights-by-index/README.md;0.8944;Gets the weights of the Embedding layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_batchnorm_weights_by_idx.vi;Index:Normalization:BatchNormalization;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-batch-norm-weights-by-index/README.md;0.8552;Gets the weights of the BatchNormalization layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_layernorm_weights_by_idx.vi;Index:Normalization:LayerNormalization;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-layer-norm-weights-by-index/README.md;0.8552;Gets the weights of the LayerNormalization layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_bidirectional_weights_by_idx.vi;Index:RNN:Bidirectional;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-bidirectional-weights-by-index/README.md;0.6841;Gets the weights of the Bidirectional layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_gru_weights_by_idx.vi;Index:RNN:GRU;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-rnn-gru-weights-by-index/README.md;0.8792;Gets the weights of the RNN selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_lstm_weights_by_idx.vi;Index:RNN:LSTM;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/index/get-rnn-lstm-weights-by-index/README.md;0.8771;Gets the weights of the RNN layer selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\idx\add_simplernn_weights_by_idx.vi;Index:RNN:SimpleRNN;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/rnn-simplernn-2/README.md;0.8684;Gets the weights of the RNN selected by the index. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\name\add_dense_weights_by_name.vi;Name:Dense;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/name/get-dense-weights-by-name/README.md;0.8934;Gets the weights of the Dense layer selected by the name. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\name\add_prelu2d_weights_by_name.vi;Name:Activation:PReLU2D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/name/get-prelu-2d-weights-by-name/README.md;0.7534;Gets the weights of the PReLU2D selected by the name. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\name\add_prelu3d_weights_by_name.vi;Name:Activation:PReLU3D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/name/get-prelu-3d-weights-by-name/README.md;0.7558;Gets the weights of the PReLU3D selected by the name. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\name\add_prelu4d_weights_by_name.vi;Name:Activation:PReLU4D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/name/get-prelu-4d-weights-by-name/README.md;0.7590;Gets the weights of the PReLU4D selected by the name. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\name\add_prelu5d_weights_by_name.vi;Name:Activation:PReLU5D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/name/get-prelu-5d-weights-by-name/README.md;0.7593;Gets the weights of the PReLU5D selected by the name. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\name\add_additiveattention_weights_by_name.vi;Name:Attention:AdditiveAttention;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-name/additiveattention-2/README.md;0.8704;Adds the weight of the AdditiveAttention layer to the weights table. Type : polymorphic .
\DeepLearning\Source\SubVIs\weights\multi\name\add_attention_weights_by_name.vi;Name:Attention:Attention;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/get-weight/name/get-multi-head-attention-weights-by-name/README.md;0.9932;Gets the weights of the MultiHeadAttention layer selected by the name. Type : polymorphic .
